#virProtID	NCBI_ID
1326	AEW11934.1
1327	AEW11935.1
1328	AEW11940.1
1329	AEW11937.1
1330	AEW11939.1
1331	YP_415512.1
1332	YP_415514.1
1333	YP_415510.1
1334	YP_415508.1
1335	YP_415509.1
1336	YP_415513.1
1337	YP_415511.1
1338	YP_009113038.1
1339	YP_009113040.1
1340	YP_009113041.1
1341	YP_009113042.1
1342	YP_009113037.1
1343	YP_009113043.1
1344	YP_009113039.1
1345	NP_597740.1
1346	NP_040307.1
1347	NP_040309.1
1348	NP_597739.1
1349	NP_040308.1
1350	NP_040306.1
1351	NP_040305.1
1352	YP_003084347.1
1353	YP_003084349.1
1354	YP_003084346.1
1355	YP_003084351.1
1356	YP_003084348.1
1357	YP_003084350.1
1358	YP_003084352.1
1359	ACC78258.1
1360	ACC78256.1
1361	ACC78257.1
1362	ACC78261.1
1363	ACC78262.1
1364	ACC78259.1
1365	ACC78260.1
1366	YP_009134743.1
1367	YP_009134749.1
1368	YP_009134747.1
1369	YP_009134745.1
1370	YP_009134748.1
1371	YP_009134744.1
1372	YP_009134746.1
1373	NP_041746.1
1374	NP_041741.1
1375	NP_041744.1
1376	NP_041742.1
1377	NP_041747.1
1378	NP_041743.1
1379	NP_041745.1
1380	CAW42239.1
1381	CAW42236.1
1382	CAW42238.1
1383	CAW42243.1
1384	CAW42244.1
1385	CAW42241.1
1386	CAW42235.1
1387	AAZ39523.1
1388	AAZ39521.1
1389	AAZ39522.1
1390	AAZ39526.1
1391	AAZ39524.1
1392	AAZ39520.1
1393	AAZ39525.1
1394	CAW42252.1
1395	CAW42257.1
1396	CAW42255.1
1397	CAW42250.1
1398	CAW42248.1
1399	CAW42253.1
1400	CAW42247.1
1401	AAZ39518.1
1402	AAZ39514.1
1403	AAZ39515.1
1404	AAZ39519.1
1405	AAZ39513.1
1406	AAZ39517.1
1407	AAZ39516.1
1408	ABN79867.1
1409	ABN79872.1
1410	ABN79873.1
1411	ABN79870.1
1412	ABN79868.1
1413	ABN79869.1
1414	ABN79871.1
1415	YP_002756543.1
1416	YP_002756544.1
1417	YP_002756539.1
1418	YP_002756540.1
1419	YP_002756542.1
1420	YP_002756541.1
1421	YP_002756538.1
1422	ACC78264.1
1423	ACC78267.1
1424	ACC78269.1
1425	ACC78266.1
1426	ACC78265.1
1427	ACC78263.1
1428	ACC78268.1
1429	ACC78275.1
1430	ACC78270.1
1431	ACC78272.1
1432	ACC78274.1
1433	ACC78271.1
1434	ACC78276.1
1435	ACC78273.1
1436	YP_002756547.1
1437	YP_002756545.1
1438	YP_002756551.1
1439	YP_002756548.1
1440	YP_002756550.1
1441	YP_002756549.1
1442	YP_002756546.1
1443	CAW42272.1
1444	CAW42275.1
1445	CAW42270.1
1446	CAW42274.1
1447	CAW42276.1
1448	CAW42271.1
1449	CAW42273.1
1450	ADD14048.1
1451	ADD14051.1
1452	ADD14046.1
1453	ADD14049.1
1454	ADD14050.1
1455	ADD14047.1
1456	ADD14045.1
1457	ACZ58409.1
1458	ACZ58405.1
1459	ACZ58407.1
1460	ACZ58404.1
1461	ACZ58403.1
1462	ACZ58406.1
1463	ACZ58408.1
1464	ADH29794.1
1465	ADH29791.1
1466	ADH29797.1
1467	ADH29793.1
1468	ADH29792.1
1469	ADH29796.1
1470	ADH29795.1
1471	YP_003668025.1
1472	YP_003668027.1
1473	YP_003668030.1
1474	YP_003668028.1
1475	YP_003668029.1
1476	YP_003668031.1
1477	YP_003668026.1
1478	ADH29816.1
1479	ADH29812.1
1480	ADH29817.1
1481	ADH29813.1
1482	ADH29814.1
1483	ADH29815.1
1484	ADH29818.1
1485	ADH29821.1
1486	ADH29825.1
1487	ADH29824.1
1488	ADH29820.1
1489	ADH29823.1
1490	ADH29822.1
1491	ADH29819.1
1492	ADH29827.1
1493	ADH29828.1
1494	ADH29831.1
1495	ADH29829.1
1496	ADH29832.1
1497	ADH29830.1
1498	ADH29826.1
1499	YP_004934016.1
1500	YP_004934015.1
1501	YP_004934018.1
1502	YP_004934012.1
1503	YP_004934013.1
1504	YP_004934014.1
1505	YP_004934017.1
1506	YP_003858577.1
1507	YP_003858576.1
1508	YP_003858575.1
1509	YP_003858573.1
1510	YP_003858579.1
1511	YP_003858578.1
1512	YP_003858574.1
1513	YP_004169266.1
1514	YP_004169263.1
1515	YP_004169264.1
1516	YP_004169268.1
1517	YP_004169269.1
1518	YP_004169267.1
1519	YP_004169265.1
1520	YP_004169275.1
1521	YP_004169272.1
1522	YP_004169273.1
1523	YP_004169271.1
1524	YP_004169276.1
1525	YP_004169274.1
1526	YP_004169270.1
1527	ADQ85947.1
1528	ADQ85950.1
1529	ADQ85951.1
1530	ADQ85952.1
1531	ADQ85949.1
1532	ADQ85948.1
1533	ADQ85953.1
1534	YP_004169279.1
1535	YP_004169277.1
1536	YP_004169281.1
1537	YP_004169280.1
1538	YP_004169278.1
1539	YP_004169282.1
1540	YP_004169283.1
1541	YP_004169289.1
1542	YP_004169290.1
1543	YP_004169285.1
1544	YP_004169284.1
1545	YP_004169286.1
1546	YP_004169287.1
1547	YP_004169288.1
1548	ADQ85973.1
1549	ADQ85974.1
1550	ADQ85968.1
1551	ADQ85969.1
1552	ADQ85971.1
1553	ADQ85972.1
1554	ADQ85970.1
1555	YP_004169297.1
1556	YP_004169293.1
1557	YP_004169295.1
1558	YP_004169292.1
1559	YP_004169296.1
1560	YP_004169294.1
1561	YP_004169291.1
1562	YP_006393285.1
1563	YP_006393287.1
1564	YP_006393281.1
1565	YP_006393282.1
1566	YP_006393284.1
1567	YP_006393283.1
1568	YP_006393286.1
1569	YP_006393288.1
1570	YP_006393294.1
1571	YP_006393290.1
1572	YP_006393292.1
1573	YP_006393291.1
1574	YP_006393289.1
1575	YP_006393293.1
1576	YP_006393297.1
1577	YP_006393301.1
1578	YP_006393300.1
1579	YP_006393299.1
1580	YP_006393298.1
1581	YP_006393296.1
1582	YP_006393295.1
1583	AEM24616.1
1584	AEM24619.1
1585	AEM24620.1
1586	AEM24614.1
1587	AEM24615.1
1588	AEM24618.1
1589	AEM24617.1
1590	AEM24625.1
1591	AEM24624.1
1592	AEM24622.1
1593	AEM24626.1
1594	AEM24623.1
1595	AEM24621.1
1596	AEM24627.1
1597	YP_006393304.1
1598	YP_006393307.1
1599	YP_006393302.1
1600	YP_006393303.1
1601	YP_006393305.1
1602	YP_006393306.1
1603	YP_006393308.1
1604	AEM24639.1
1605	AEM24636.1
1606	AEM24638.1
1607	AEM24640.1
1608	AEM24637.1
1609	AEM24635.1
1610	AEM24641.1
1611	AEM24642.1
1612	AEM24646.1
1613	AEM24644.1
1614	AEM24643.1
1615	AEM24645.1
1616	AEM24647.1
1617	AEM24648.1
1618	AEM24649.1
1619	AEM24654.1
1620	AEM24655.1
1621	AEM24652.1
1622	AEM24650.1
1623	AEM24651.1
1624	AEM24653.1
1625	YP_006393314.1
1626	YP_006393311.1
1627	YP_006393315.1
1628	YP_006393313.1
1629	YP_006393310.1
1630	YP_006393309.1
1631	YP_006393312.1
1632	AEM24666.1
1633	AEM24669.1
1634	AEM24668.1
1635	AEM24664.1
1636	AEM24663.1
1637	AEM24665.1
1638	AEM24667.1
1639	AEM24675.1
1640	AEM24674.1
1641	AEM24670.1
1642	AEM24676.1
1643	AEM24673.1
1644	AEM24671.1
1645	AEM24672.1
1646	AEM24680.1
1647	AEM24682.1
1648	AEM24677.1
1649	AEM24678.1
1650	AEM24679.1
1651	AEM24683.1
1652	AEM24681.1
1653	ADO63734.1
1654	ADO63737.1
1655	ADO63735.1
1656	ADO63736.1
1657	ADO63738.1
1658	ADO63740.1
1659	ADO63739.1
1660	ADQ85940.1
1661	ADQ85945.1
1662	ADQ85944.1
1663	ADQ85943.1
1664	ADQ85942.1
1665	ADQ85946.1
1666	ADQ85941.1
1667	CBK38949.1
1668	CBK38948.1
1669	CBK38952.1
1670	CBK38950.1
1671	CBK38947.1
1672	CBK38946.1
1673	CBK38951.1
1674	CBK38955.1
1675	CBK38956.1
1676	CBK38954.1
1677	CBK38959.1
1678	CBK38957.1
1679	CBK38953.1
1680	CBK38958.1
1681	AET11875.1
1682	AET11874.1
1683	AET11872.1
1684	AET11876.1
1685	AET11873.1
1686	AET11877.1
1687	AET11878.1
1688	YP_008083731.1
1689	YP_008083732.1
1690	YP_008083733.1
1691	YP_008083735.1
1692	YP_008083737.1
1693	YP_008083734.1
1694	YP_008083736.1
1695	AEQ98810.1
1696	AEQ98806.1
1697	AEQ98805.1
1698	AEQ98804.1
1699	AEQ98808.1
1700	AEQ98807.1
1701	AEQ98809.1
1702	AFV67970.1
1703	AFV67971.1
1704	AFV67967.1
1705	AFV67969.1
1706	AFV67966.1
1707	AFV67965.1
1708	AFV67968.1
1709	CCJ27721.1
1710	CCJ27717.1
1711	CCJ27716.1
1712	CCJ27720.1
1713	CCJ27719.1
1714	CCJ27718.1
1715	CCJ27715.1
1716	AHC00337.1
1717	AHC00343.1
1718	AHC00339.1
1719	AHC00342.1
1720	AHC00338.1
1721	AHC00341.1
1722	AHC00340.1
1723	AHC00346.1
1724	AHC00347.1
1725	AHC00348.1
1726	AHC00344.1
1727	AHC00349.1
1728	AHC00345.1
1729	AHC00350.1
1730	YP_009022059.1
1731	YP_009022062.1
1732	YP_009022057.1
1733	YP_009022063.2
1734	YP_009022060.1
1735	YP_009022058.1
1736	YP_009022061.1
1737	AIM47229.1
1738	AIM47232.1
1739	AIM47233.1
1740	AIM47231.1
1741	AIM47230.1
1742	AIM47234.1
1743	AIM47228.1
1744	ABO14923.1
1745	ABO14921.1
1746	ABO14926.1
1747	ABO14925.1
1748	ABO14920.1
1749	ABO14922.1
1750	ABO14924.1
1751	YP_009158854.1
1752	YP_009158857.1
1753	YP_009158852.1
1754	YP_009158858.1
1755	YP_009158856.1
1756	YP_009158853.1
1757	YP_009158855.1
1758	CAA52539.1
1759	CAA52541.1
1760	CAA52537.1
1761	CAA52536.1
1762	CAA52538.1
1763	CAA52542.1
1764	CAA52540.1
1765	BAE16266.1
1766	BAE16263.1
1767	BAE16267.1
1768	BAE16264.1
1769	BAE16269.1
1770	BAE16268.1
1771	BAE16265.1
1772	CAA52470.1
1773	CAA52471.1
1774	CAA52469.1
1775	CAA52475.1
1776	CAA52473.1
1777	CAA52472.1
1778	CAA52474.1
1779	AAY89821.2
1780	AAY89825.1
1781	AAY89822.1
1782	AAY89820.1
1783	AAY89824.1
1784	AAY89823.2
1785	AAY89819.1
1786	NP_040892.1
1787	NP_040889.1
1788	NP_040890.1
1789	NP_040895.1
1790	NP_040893.1
1791	NP_040894.1
1792	NP_040891.1
1793	NP_043419.1
1794	NP_043418.1
1795	NP_043420.1
1796	NP_043417.1
1797	NP_043421.1
1798	NP_043422.1
1799	NP_043416.1
1800	NP_043423.1
1801	NP_043428.1
1802	NP_043426.1
1803	NP_043429.1
1804	NP_043424.1
1805	NP_043425.1
1806	NP_043427.1
1807	NP_041846.1
1808	NP_041844.1
1809	NP_597793.1
1810	NP_597792.1
1811	NP_041847.1
1812	NP_041845.1
1813	NP_041848.1
1814	NP_043294.1
1815	NP_043290.1
1816	NP_043293.1
1817	NP_043291.1
1818	NP_043289.1
1819	NP_043292.1
1820	NP_043288.1
1821	CAA39434.1
1822	CAA39431.1
1823	CAA39433.1
1824	CAA39435.1
1825	CAA39430.1
1826	CAA39436.1
1827	CAA39432.1
1828	BAF80484.1
1829	BAF80483.1
1830	BAF80480.1
1831	BAF80482.1
1832	BAF80485.1
1833	BAF80486.1
1834	BAF80481.1
1835	NP_043441.1
1836	NP_043439.1
1837	NP_043440.1
1838	NP_043443.1
1839	NP_043442.1
1840	NP_043438.1
1841	NP_043437.1
1842	AAR32248.1
1843	AAR32252.1
1844	AAR32249.1
1845	AAR32246.1
1846	AAR32250.1
1847	AAR32247.1
1848	AAR32251.1
1849	NP_040896.1
1850	NP_040901.1
1851	NP_040900.1
1852	NP_040902.1
1853	NP_040899.1
1854	NP_040898.1
1855	NP_040897.1
1856	CAA50174.1
1857	CAA50172.1
1858	CAA50176.1
1859	CAA50177.1
1860	CAA50171.1
1861	CAA50175.1
1862	CAA50173.1
1863	AHZ58192.1
1864	AHZ58195.1
1865	AHZ58193.1
1866	AHZ58190.1
1867	AHZ58191.1
1868	AHZ58194.1
1869	AHZ58196.1
1870	BAO74125.1
1871	BAO74124.1
1872	BAO74128.1
1873	BAO74122.1
1874	BAO74127.1
1875	BAO74123.1
1876	BAO74126.1
1877	AAD38974.1
1878	AAD38968.1
1879	AAD38969.1
1880	AAD38973.1
1881	AAD38972.1
1882	AAD38971.1
1883	AAD38970.1
1884	AAK09272.1
1885	AAK09277.1
1886	AAK09271.1
1887	AAK09274.1
1888	AAK09273.1
1889	AAK09275.1
1890	AAK09276.1
1891	AAL06736.1
1892	AAL06737.1
1893	AAL06740.1
1894	AAL06739.1
1895	AAL06735.1
1896	AAL06741.1
1897	AAL06738.1
1898	CAC17718.2
1899	CAC17715.2
1900	CAC17713.2
1901	CAC17712.2
1902	CAC17716.1
1903	CAC17717.2
1904	CAC17714.2
1905	YP_001672010.1
1906	YP_001672014.1
1907	YP_001672009.1
1908	YP_001672012.1
1909	YP_001672011.1
1910	YP_001672013.1
1911	YP_001672008.1
1912	NP_041862.1
1913	NP_041860.1
1914	NP_041865.1
1915	NP_041861.1
1916	NP_041864.1
1917	NP_041863.1
1918	NP_041866.1
1919	NP_671506.1
1920	NP_671503.1
1921	NP_671504.1
1922	NP_671508.1
1923	NP_671507.1
1924	NP_671505.1
1925	NP_671509.1
1926	NP_775309.1
1927	NP_775311.1
1928	NP_775307.1
1929	NP_775310.1
1930	NP_775305.1
1931	NP_775306.1
1932	NP_775308.1
1933	NP_932324.1
1934	NP_932321.1
1935	NP_932323.1
1936	NP_932320.1
1937	NP_932319.1
1938	NP_932322.1
1939	NP_932325.1
1940	CAW42216.1
1941	CAW42222.1
1942	CAW42214.1
1943	CAW42221.1
1944	CAW42219.1
1945	CAW42212.1
1946	CAW42217.1
1947	AGD99637.1
1948	AGD99639.1
1949	AGD99644.1
1950	AGD99642.1
1951	AGD99638.1
1952	AGD99640.1
1953	AGD99643.2
1954	NP_598406.1
1955	NP_598403.1
1956	NP_599019.1
1957	NP_598404.1
1958	NP_598401.1
1959	NP_598405.1
1960	NP_598402.1
1961	YP_008378663.1
1962	YP_008378664.1
1963	YP_008378660.1
1964	YP_008378665.1
1965	YP_008378661.1
1966	YP_008378659.1
1967	YP_008378662.1
1968	ACF59811.1
1969	ACF59813.1
1970	ACF59812.1
1971	ACF59817.1
1972	ACF59816.1
1973	ACF59814.1
1974	ACF59815.1
1975	ABE27072.1
1976	ABE27073.1
1977	ABE27068.1
1978	ABE27070.1
1979	ABE27069.1
1980	ABE27071.1
1981	ABE27074.1
1982	YP_009094034.1
1983	YP_009094032.1
1984	YP_009094029.1
1985	YP_009094031.1
1986	YP_009094033.1
1987	YP_009094028.1
1988	YP_009094030.1
1989	AAD20327.1
1990	AAD20326.1
1991	AAD20322.1
1992	AAD20320.1
1993	AAD20321.1
1994	AAD20325.1
1995	AAD20324.1
1996	AAD20323.1
1997	NP_040317.1
1998	NP_040316.1
1999	NP_040312.1
2000	NP_040314.1
2001	NP_040310.1
2002	NP_040311.1
2003	NP_040313.1
2004	NP_040315.1
2005	NP_073555.1
2006	NP_073549.1
2007	NP_073551.1
2008	NP_073554.1
2009	NP_073556.1
2010	NP_073553.1
2011	NP_073552.1
2012	NP_073550.1
2013	BAB69010.1
2014	BAB69003.1
2015	BAB69009.1
2016	BAB69007.1
2017	BAB69008.1
2018	BAB69005.1
2019	BAB69006.1
2020	BAB69004.1
2021	AFP28224.1
2022	AFP28231.1
2023	AFP28225.1
2024	AFP28228.1
2025	AFP28229.1
2026	AFP28230.1
2027	AFP28226.1
2028	AFP28227.1
2029	NP_043570.1
2030	NP_043570.1
2031	NP_043570.1
2032	NP_043570.1
2033	NP_043570.1
2034	NP_043570.1
2035	NP_043570.1
2036	NP_043570.1
2037	NP_047111.2
2038	NP_047106.1
2039	NP_047113.3
2040	NP_047108.1
2041	NP_047109.1
2042	NP_047107.2
2043	NP_047112.2
2044	NP_047110.2
2045	NP_056924.1
2046	NP_056918.1
2047	YP_003873249.2
2048	NP_056921.1
2049	NP_056923.1
2050	NP_056919.1
2051	NP_056920.1
2052	NP_056922.1
2053	AFY12700.1
2054	AFY12705.1
2055	AFY12702.1
2056	AFY12706.1
2057	AFY12699.1
2058	AFY12703.1
2059	AFY12701.1
2060	AFY12704.1
2061	AHN07989.1
2062	AHN07988.1
2063	AHN07987.1
2064	AHN07984.1
2065	AHN07991.1
2066	AHN07990.1
2067	AHN07986.1
2068	AHN07985.1
2069	AFY12714.1
2070	AFY12710.1
2071	AFY12711.1
2072	AFY12712.1
2073	AFY12707.1
2074	AFY12709.1
2075	AFY12708.1
2076	AFY12713.1
2077	AAR32662.1
2078	AAR32666.1
2079	AAR32661.1
2080	AAR32665.1
2081	AAR32667.1
2082	AAR32660.1
2083	AAR32663.1
2084	AAR32664.1
2085	AEP40431.1
2086	AEP40432.1
2087	AEP40437.1
2088	AEP40434.1
2089	AEP40430.1
2090	AEP40435.1
2091	AEP40433.1
2092	AEP40436.1
2093	AEP40463.1
2094	AEP40466.1
2095	AEP40465.1
2096	AEP40462.1
2097	AEP40468.1
2098	AEP40467.1
2099	AEP40464.1
2100	AEP40469.1
2101	AEP40457.1
2102	AEP40459.1
2103	AEP40461.1
2104	AEP40455.1
2105	AEP40456.1
2106	AEP40458.1
2107	AEP40454.1
2108	AEP40460.1
2109	AEP40408.1
2110	AEP40407.1
2111	AEP40411.1
2112	AEP40409.1
2113	AEP40406.1
2114	AEP40410.1
2115	AEP40413.1
2116	AEP40412.1
2117	AEP40450.1
2118	AEP40453.1
2119	AEP40446.1
2120	AEP40448.1
2121	AEP40451.1
2122	AEP40449.1
2123	AEP40447.1
2124	AEP40452.1
2125	AEP40402.1
2126	AEP40404.1
2127	AEP40399.1
2128	AEP40405.1
2129	AEP40401.1
2130	AEP40400.1
2131	AEP40398.1
2132	AEP40403.1
2133	AEP40476.1
2134	AEP40470.1
2135	AEP40474.1
2136	AEP40477.1
2137	AEP40473.1
2138	AEP40472.1
2139	AEP40475.1
2140	AEP40471.1
2141	AEP40438.1
2142	AEP40441.1
2143	AEP40439.1
2144	AEP40440.1
2145	AEP40444.1
2146	AEP40445.1
2147	AEP40442.1
2148	AEP40443.1
2149	AEP40421.1
2150	AEP40418.1
2151	AEP40416.1
2152	AEP40420.1
2153	AEP40415.1
2154	AEP40417.1
2155	AEP40419.1
2156	AEP40414.1
2157	AEP40422.1
2158	AEP40426.1
2159	AEP40423.1
2160	AEP40425.1
2161	AEP40424.1
2162	AEP40428.1
2163	AEP40427.1
2164	AEP40429.1
2165	NP_054714.1
2166	NP_054712.1
2167	NP_054709.1
2168	NP_054713.1
2169	NP_054710.1
2170	NP_054711.1
2171	NP_054707.1
2172	NP_054708.1
2173	NP_056820.1
2174	NP_056820.1
2175	NP_056820.1
2176	NP_056820.1
2177	NP_056822.1
2178	NP_056820.1
2179	NP_056821.2
2180	NP_056820.1
2181	YP_009237903.1
2182	YP_009237903.1
2183	YP_009237903.1
2184	YP_009237903.1
2185	YP_009237903.1
2186	YP_009237903.1
2187	YP_009237905.1
2188	YP_009237904.1
2189	AGT17805.1
2190	AGT17807.1
2191	AGT17805.1
2192	AGT17806.1
2193	AGT17805.1
2194	AGT17805.1
2195	AGT17805.1
2196	AGT17805.1
2197	AFJ38515.1
2198	AFJ38517.1
2199	AFJ38515.1
2200	AFJ38515.1
2201	AFJ38516.1
2202	AFJ38515.1
2203	AFJ38515.1
2204	AFJ38515.1
2205	AGT17826.1
2206	AGT17825.1
2207	AGT17825.1
2208	AGT17825.1
2209	AGT17827.1
2210	AGT17825.1
2211	AGT17825.1
2212	AGT17825.1
2213	AGT17835.1
2214	AGT17835.1
2215	AGT17835.1
2216	AGT17835.1
2217	AGT17837.1
2218	AGT17835.1
2219	AGT17836.1
2220	AGT17835.1
2221	AGT17803.1
2222	AGT17802.1
2223	AGT17802.1
2224	AGT17802.1
2225	AGT17802.1
2226	AGT17802.1
2227	AGT17802.1
2228	AGT17804.1
2229	AGT17784.1
2230	AGT17784.1
2231	AGT17784.1
2232	AGT17785.1
2233	AGT17786.1
2234	AGT17784.1
2235	AGT17784.1
2236	AGT17784.1
2237	AGT17808.1
2238	AGT17808.1
2239	AGT17808.1
2240	AGT17808.1
2241	AGT17808.1
2242	AGT17808.1
2243	AGT17810.1
2244	AGT17809.1
2245	AGT17791.1
2246	AGT17791.1
2247	AGT17793.1
2248	AGT17791.1
2249	AGT17791.1
2250	AGT17791.1
2251	AGT17791.1
2252	AGT17792.1
2253	AFI08230.1
2254	AFI08230.1
2255	AFI08230.1
2256	AFI08230.1
2257	AFI08230.1
2258	AFI08230.1
2259	AFI08232.1
2260	AFI08231.1
2261	AIE15757.1
2262	AIE15757.1
2263	AHI59160.1
2264	AHI59159.1
2265	AIE15757.1
2266	AIE15757.1
2267	AIE15757.1
2268	AIE15757.1
2269	AFX71655.1
2270	AFX71655.1
2271	AFX71655.1
2272	AFX71657.1
2273	AFX71655.1
2274	AFX71655.1
2275	AFX71655.1
2276	AFX71656.1
2277	AGK36311.1
2278	AGK36310.1
2279	AGK36310.1
2280	AGK36310.1
2281	AGK36312.1
2282	AGK36310.1
2283	AGK36310.1
2284	AGK36310.1
2285	AFJ38519.1
2286	AFJ38518.1
2287	AFJ38518.1
2288	AFJ38518.1
2289	AFJ38518.1
2290	AFJ38518.1
2291	AFJ38518.1
2292	AFJ38520.1
2293	AHI59161.1
2294	AHI59161.1
2295	AHI59161.1
2296	AHI59161.1
2297	AHI59161.1
2298	AHI59162.1
2299	AHI59161.1
2300	AHI59163.1
2301	AHI59156.1
2302	AHI59158.1
2303	AHI59156.1
2304	AHI59156.1
2305	AHI59156.1
2306	AHI59157.1
2307	AHI59156.1
2308	AHI59156.1
2309	AHI59164.1
2310	AHI59164.1
2311	AHI59165.1
2312	AHI59164.1
2313	AHI59164.1
2314	AHI59164.1
2315	AHI59164.1
2316	AHI59166.1
2317	AGT17797.1
2318	AGT17797.1
2319	AGT17797.1
2320	AGT17797.1
2321	AGT17798.1
2322	AGT17797.1
2323	AGT17797.1
2324	AGT17799.1
2325	AGX85909.1
2326	AGX85909.1
2327	AGX85909.1
2328	AGX85910.1
2329	AGX85911.1
2330	AGX85909.1
2331	AGX85909.1
2332	AGX85909.1
2333	AGX85926.1
2334	AGX85924.1
2335	AGX85924.1
2336	AGX85924.1
2337	AGX85924.1
2338	AGX85924.1
2339	AGX85924.1
2340	AGX85925.1
2341	AGT17794.1
2342	AGT17796.1
2343	AGT17794.1
2344	AGT17794.1
2345	AGT17795.1
2346	AGT17794.1
2347	AGT17794.1
2348	AGT17794.1
2349	AGT17812.1
2350	AGT17812.1
2351	AGT17813.1
2352	AGT17814.1
2353	AGT17812.1
2354	AGT17812.1
2355	AGT17812.1
2356	AGT17812.1
2357	AGT17840.1
2358	AGT17838.1
2359	AGT17839.1
2360	AGT17838.1
2361	AGT17838.1
2362	AGT17838.1
2363	AGT17838.1
2364	AGT17838.1
2365	AGX85915.1
2366	AGX85915.1
2367	AGX85916.1
2368	AGX85917.1
2369	AGX85915.1
2370	AGX85915.1
2371	AGX85915.1
2372	AGX85915.1
2373	AGX85887.1
2374	AGX85885.1
2375	AGX85886.1
2376	AGX85885.1
2377	AGX85885.1
2378	AGX85885.1
2379	AGX85885.1
2380	AGX85885.1
2381	AGX85906.1
2382	AGX85906.1
2383	AGX85906.1
2384	AGX85907.1
2385	AGX85906.1
2386	AGX85908.1
2387	AGX85906.1
2388	AGX85906.1
2389	AGT17819.1
2390	AGT17818.1
2391	AGT17818.1
2392	AGT17818.1
2393	AGT17820.1
2394	AGT17818.1
2395	AGT17818.1
2396	AGT17818.1
2397	AGX85936.1
2398	AGX85936.1
2399	AGX85936.1
2400	AGX85936.1
2401	AGX85936.1
2402	AGX85936.1
2403	AGX85937.1
2404	AGX85938.1
2405	AGX85901.1
2406	AGX85902.1
2407	AGX85900.1
2408	AGX85900.1
2409	AGX85900.1
2410	AGX85900.1
2411	AGX85900.1
2412	AGX85900.1
2413	AGT17815.1
2414	AGT17815.1
2415	AGT17816.1
2416	AGT17815.1
2417	AGT17815.1
2418	AGT17815.1
2419	AGT17815.1
2420	AGT17817.1
2421	AGX85903.1
2422	AGX85903.1
2423	AGX85903.1
2424	AGX85904.1
2425	AGX85903.1
2426	AGX85903.1
2427	AGX85905.1
2428	AGX85903.1
2429	AGT17783.1
2430	AGT17781.1
2431	AGT17781.1
2432	AGT17781.1
2433	AGT17782.1
2434	AGT17781.1
2435	AGT17781.1
2436	AGT17781.1
2437	AGT17830.1
2438	AGT17829.1
2439	AGT17829.1
2440	AGT17829.1
2441	AGT17829.1
2442	AGT17829.1
2443	AGT17831.1
2444	AGT17829.1
2445	AGX85918.1
2446	AGX85918.1
2447	AGX85920.1
2448	AGX85918.1
2449	AGX85918.1
2450	AGX85918.1
2451	AGX85919.1
2452	AGX85918.1
2453	AFX71664.1
2454	AFX71664.1
2455	AFX71664.1
2456	AFX71666.1
2457	AFX71664.1
2458	AFX71664.1
2459	AFX71664.1
2460	AFX71665.1
2461	AHI59153.1
2462	AHI59153.1
2463	AHI59154.1
2464	AHI59153.1
2465	AHI59153.1
2466	AHI59153.1
2467	AHI59153.1
2468	AHI59155.1
2469	AFI08233.1
2470	AFI08233.1
2471	AFI08233.1
2472	AFI08233.1
2473	AFI08233.1
2474	AFI08235.1
2475	AFI08234.1
2476	AFI08233.1
2477	AFI08236.1
2478	AFI08236.1
2479	AFI08236.1
2480	AFI08236.1
2481	AFI08237.1
2482	AFI08238.1
2483	AFI08236.1
2484	AFI08236.1
2485	AFI08239.1
2486	AFI08239.1
2487	AFI08239.1
2488	AFI08239.1
2489	AFI08239.1
2490	AFI08241.1
2491	AFI08239.1
2492	AFI08240.1
2493	AFI08242.1
2494	AFI08242.1
2495	AFI08242.1
2496	AFI08243.1
2497	AFI08242.1
2498	AFI08242.1
2499	AFI08244.1
2500	AFI08242.1
2501	AGE89622.1
2502	AGE89621.1
2503	AGE89623.1
2504	AGE89621.1
2505	AGE89621.1
2506	AGE89621.1
2507	AGE89621.1
2508	AGE89621.1
2509	AGE89624.1
2510	AGE89626.1
2511	AGE89624.1
2512	AGE89624.1
2513	AGE89624.1
2514	AGE89624.1
2515	AGE89625.1
2516	AGE89624.1
2517	AHX22046.1
2518	AHX22046.1
2519	AHX22046.1
2520	AHX22047.1
2521	AHX22048.1
2522	AHX22046.1
2523	AHX22046.1
2524	AHX22046.1
2525	AHX22031.1
2526	AHX22033.1
2527	AHX22031.1
2528	AHX22031.1
2529	AHX22031.1
2530	AHX22032.1
2531	AHX22031.1
2532	AHX22031.1
2533	AHX22022.1
2534	AHX22020.1
2535	AHX22021.1
2536	AHX22020.1
2537	AHX22020.1
2538	AHX22020.1
2539	AHX22020.1
2540	AHX22020.1
2541	AHX22049.1
2542	AHX22049.1
2543	AHX22051.1
2544	AHX22050.1
2545	AHX22049.1
2546	AHX22049.1
2547	AHX22049.1
2548	AHX22049.1
2549	AHX22053.1
2550	AHX22054.1
2551	AHX22055.1
2552	AHX22053.1
2553	AHX22053.1
2554	AHX22053.1
2555	AHX22053.1
2556	AHX22053.1
2557	AHX22025.1
2558	AHX22024.1
2559	AHX22024.1
2560	AHX22024.1
2561	AHX22024.1
2562	AHX22026.1
2563	AHX22024.1
2564	AHX22024.1
2565	AHX22043.1
2566	AHX22044.1
2567	AHX22043.1
2568	AHX22045.1
2569	AHX22043.1
2570	AHX22043.1
2571	AHX22043.1
2572	AHX22043.1
2573	AHX22040.1
